pincode,district,Total_Enrollments,Total_Demo_Updates,Total_Biometric,Demo_Rate,Bio_Rate,Bio_ZScore,Segment,Demo_Rate_Norm,Bio_Rate_Norm,Enroll_Vol,Enroll_Vol_Norm,Stress_Index
754032,Cuttack,228.0,1978.0,4749.0,8.675438596491228,20.82894736842105,1.075384900387278,Stress Zone,0.3614615472893308,0.30041317723909344,1.3505015412212245,0.1514281055749493,0.289
754034,Cuttack,5.0,1.0,8.0,0.2,1.6,-1.2568832206196952,Exclusion Zone,0.0083329861255781,0.023076590241486904,0.9484438304759745,0.1063464558236285,0.035
754035,Cuttack,139.0,807.0,2578.0,5.805755395683454,18.546762589928058,0.00739205273780768,Stress Zone,0.24189639580365208,0.2674975253711926,0.4329852269564231,0.04854946896296084,0.216
754037,Cuttack,121.0,1081.0,3264.0,8.933884297520661,26.975206611570247,0.3448600829024952,Stress Zone,0.37222966949379865,0.3890598685341593,0.24742012968938462,0.027742553693120477,0.312
754071,Cuttack,15.0,99.0,279.0,6.6,18.6,-1.1235685906275226,Exclusion Zone,0.2749885421440773,0.26826536155728525,0.8453521097720642,0.09478705845149497,0.236
754082,Jajpur,36.0,414.0,1124.0,11.5,31.22222222222222,-0.7078827517220402,Exclusion Zone,0.4791467022207408,0.450314017906793,0.6288594962938526,0.07051232397001456,0.383
754100,Cuttack,59.0,584.0,1894.0,9.898305084745763,32.101694915254235,-0.3290921056188195,Exclusion Zone,0.41241219468962803,0.46299853726034096,0.391748538674859,0.04392571001410742,0.364
754102,Jagatsinghpur,170.0,680.0,2440.0,4.0,14.352941176470589,-0.060495102018353945,Stress Zone,0.166659722511562,0.20701058893098545,0.7525695611385449,0.08438360081657478,0.17
754103,Jagatsinghpur,169.0,1093.0,5317.0,6.4674556213017755,31.46153846153846,1.3548044938764068,Stress Zone,0.26946608980049896,0.45376564465231456,0.742260389068154,0.08322766107936144,0.324
754104,Jagatsinghpur,138.0,660.0,2536.0,4.782608695652174,18.3768115942029,-0.013269255231458901,Stress Zone,0.1992670595246937,0.2650463444402662,0.4226760548860321,0.04739352922574749,0.202
754105,Cuttack,51.0,597.0,2075.0,11.705882352941176,40.68627450980392,-0.24005170698936115,Exclusion Zone,0.4877247761735417,0.586812803322124,0.47422191523798723,0.05317322791181425,0.45
754106,Jagatsinghpur,112.0,795.0,2753.0,7.098214285714286,24.580357142857142,0.09348083594308511,Stress Zone,0.29574660579618706,0.35451926860945,0.1546375810558654,0.0173390960582003,0.269
754107,Jagatsinghpur,88.0,256.0,1453.0,2.909090909090909,16.511363636363637,-0.5460358392961187,Exclusion Zone,0.12120707091749965,0.23814123310284424,0.09278254863351924,0.01040345763492018,0.158
754108,Jagatsinghpur,178.0,760.0,3173.0,4.269662921348314,17.825842696629213,0.30009391563575094,Stress Zone,0.17789520942245382,0.2570997922620714,0.8350429377016731,0.09363111871428162,0.201
754109,Jagatsinghpur,74.0,411.0,1252.0,5.554054054054054,16.91891891891892,-0.6449149560061801,Exclusion Zone,0.2314092768657162,0.2440193495130203,0.23711095761899362,0.026586613955907126,0.197
754110,Jagatsinghpur,289.0,803.0,3345.0,2.7785467128027683,11.57439446366782,0.38470689112893786,Stress Zone,0.11576795603528053,0.16693597395712303,1.979361037515077,0.22194042954496382,0.163
754111,Jagatsinghpur,107.0,468.0,1570.0,4.373831775700935,14.672897196261681,-0.4884793385245903,Stable Zone,0.18223539751264256,0.2116252726584955,0.10309172070391026,0.011559397372133533,0.163
754112,Cuttack,71.0,758.0,2440.0,10.67605633802817,34.36619718309859,-0.060495102018353945,Stress Zone,0.4448171467033944,0.4956591565953173,0.2680384738301667,0.03005443316754719,0.387
754113,Jagatsinghpur,130.0,812.0,2312.0,6.246153846153846,17.784615384615385,-0.123462897734214,Stress Zone,0.26024556669113147,0.25650517614575824,0.34020267832290385,0.03814601132804066,0.214
754114,Jagatsinghpur,77.0,267.0,1960.0,3.4675324675324677,25.454545454545453,-0.29662433595282917,Exclusion Zone,0.14447449970969825,0.36712757202365526,0.20618344140782052,0.023118794744267066,0.232
754118,Cuttack,0.0,1.0,5.0,0.0,0.0,-1.2583590283317856,Exclusion Zone,0.0,0.0,0.9999896908279295,0.11212615450969526,0.022
754119,Jagatsinghpur,128.0,600.0,3473.0,4.6875,27.1328125,0.44767468684479794,Stress Zone,0.19530436231823672,0.39133299760099616,0.31958433418212184,0.035834131853613956,0.261
754120,Jagatsinghpur,52.0,135.0,447.0,2.5961538461538463,8.596153846153847,-1.0409233587504563,Exclusion Zone,0.10816856989933112,0.12398119997529622,0.4639127431675962,0.0520172881746009,0.105
754130,Cuttack,84.0,673.0,2476.0,8.011904761904763,29.476190476190474,-0.0427854094732683,Stress Zone,0.3338154561020275,0.4251312309369164,0.13401923691508336,0.015027216583773595,0.316
754131,Cuttack,99.0,652.0,2480.0,6.585858585858586,25.050505050505052,-0.040817665857147675,Stress Zone,0.274399341104895,0.361300150245502,0.020618344140782053,0.0023118794744267064,0.263
754132,Jagatsinghpur,164.0,551.0,3209.0,3.3597560975609757,19.567073170731707,0.3178036081808366,Stress Zone,0.13998400473151018,0.28221333111635466,0.6907145287161988,0.07744796239329467,0.199
754133,Jagatsinghpur,94.0,226.0,1264.0,2.404255319148936,13.446808510638299,-0.6390117251578182,Exclusion Zone,0.10017313108407716,0.19394155628483672,0.030927516211173078,0.0034678192116400597,0.128
754134,Kendrapara,201.0,1590.0,3799.0,7.91044776119403,18.90049751243781,0.608045791558629,Stress Zone,0.329588257205701,0.27259939778423115,1.0721538953206668,0.12021773267018876,0.259
754135,Jagatsinghpur,74.0,530.0,1844.0,7.162162162162162,24.91891891891892,-0.35368890082032733,Exclusion Zone,0.29841098963218876,0.3594023007204548,0.23711095761899362,0.026586613955907126,0.275
754136,Jagatsinghpur,91.0,280.0,1425.0,3.076923076923077,15.659340659340659,-0.559810044608963,Exclusion Zone,0.1281997865473554,0.2258526174046623,0.061855032422346155,0.006935638423280119,0.153
754137,Jagatsinghpur,108.0,640.0,1585.0,5.925925925925926,14.675925925925926,-0.48110029996413795,Stable Zone,0.2469032926097215,0.21166895562937926,0.11340089277430129,0.012715337109346886,0.182
754138,Jagatsinghpur,117.0,842.0,2321.0,7.196581196581197,19.837606837606838,-0.11903547459794259,Stress Zone,0.2998450563135368,0.2861152027269824,0.20618344140782052,0.023118794744267066,0.238
754139,Jagatsinghpur,170.0,544.0,2063.0,3.2,12.135294117647058,-0.24595493783772301,Stable Zone,0.1333277780092496,0.1750257561330422,0.7525695611385449,0.08438360081657478,0.144
754140,Jagatsinghpur,208.0,1037.0,3247.0,4.985576923076923,15.610576923076923,0.33649717253398254,Stress Zone,0.2077237166400118,0.22514930442941097,1.144318099813404,0.12830931083068223,0.201
754141,Jagatsinghpur,833.0,3373.0,8955.0,4.04921968787515,10.750300120048019,3.144467312738117,Stress Zone,0.16871045739240653,0.15505016927709725,7.587550643807796,0.850771646589028,0.298
754142,Jagatsinghpur,74.0,461.0,1028.0,6.22972972972973,13.891891891891891,-0.7551085985089352,Exclusion Zone,0.25956125701969623,0.20036093554263965,0.23711095761899362,0.026586613955907126,0.183
754143,Jagatsinghpur,1.0,9.0,11.0,9.0,11.0,-1.2554074129076045,Exclusion Zone,0.3749843756510145,0.15865155791022245,0.9896805187575385,0.11097021477248191,0.214
754145,Jagatsinghpur,2.0,14.0,25.0,7.0,12.5,-1.2485203102511824,Exclusion Zone,0.29165451439523354,0.18028586126161641,0.9793713466871475,0.10981427503526857,0.2
754153,Kendrapara,74.0,346.0,1305.0,4.675675675675675,17.635135135135137,-0.6188423530925818,Exclusion Zone,0.19481170266554207,0.25434924210422644,0.23711095761899362,0.026586613955907126,0.191
754155,Jagatsinghpur,0.0,0.0,1.0,0.0,0.0,-1.260326771947906,Exclusion Zone,0.0,0.0,0.9999896908279295,0.11212615450969526,0.022
754159,Jagatsinghpur,3.0,22.0,208.0,7.333333333333333,69.33333333333333,-1.1584960398136637,Exclusion Zone,0.30554282460453036,0.999985577131099,0.9690621746167565,0.10865833529805521,0.613
754160,Jagatsinghpur,100.0,386.0,994.0,3.86,9.94,-0.7718344192459605,Stable Zone,0.16082663222365734,0.14336331687523737,0.030927516211173078,0.0034678192116400597,0.121
754162,Jagatsinghpur,30.0,177.0,597.0,5.9,19.9,-0.9671329731459327,Exclusion Zone,0.245823090704554,0.2870150911284933,0.6907145287161988,0.07744796239329467,0.233
754200,Cuttack,177.0,1763.0,4462.0,9.96045197740113,25.2090395480226,0.9341992959306229,Stress Zone,0.4150015406608529,0.3635866725194723,0.8247337656312821,0.09247517897706826,0.325
754201,Cuttack,78.0,736.0,1845.0,9.435897435897436,23.653846153846153,-0.3531969649162972,Exclusion Zone,0.39314601207855654,0.3411563220796741,0.1958742693374295,0.02196285500705371,0.293
754202,Cuttack,113.0,983.0,2275.0,8.699115044247788,20.13274336283186,-0.1416645261833298,Stress Zone,0.36244802484262273,0.2903719181381787,0.16494675312625642,0.01849503579541365,0.258
754203,Cuttack,33.0,408.0,1051.0,12.363636363636363,31.848484848484848,-0.7437940727162416,Exclusion Zone,0.5151300513993735,0.45934652166293055,0.6597870125050257,0.0739801431816546,0.399
754204,Cuttack,131.0,1172.0,3330.0,8.946564885496183,25.419847328244273,0.3773278525684855,Stress Zone,0.3727580053121196,0.3666271254969054,0.3505118503932949,0.03930195106525401,0.303
754205,Jajpur,119.0,773.0,2569.0,6.495798319327731,21.58823529411765,0.00296462960153627,Stress Zone,0.2706469863475576,0.31136428744947403,0.22680178554860259,0.025430674218693772,0.242
754206,Cuttack,72.0,265.0,1669.0,3.6805555555555554,23.180555555555557,-0.43977768402560474,Exclusion Zone,0.1533500918943192,0.3343301138284865,0.25772930175977565,0.028898493430333832,0.219
754207,Cuttack,161.0,761.0,4562.0,4.726708074534161,28.335403726708076,0.9833928863336385,Stress Zone,0.1969379640237557,0.4086778132052145,0.6597870125050257,0.0739801431816546,0.278
754208,Kendrapara,93.0,697.0,2555.0,7.494623655913978,27.473118279569892,-0.003922473054885924,Stress Zone,0.312262974705803,0.39624118324596125,0.041236688281564106,0.004623758948853413,0.293
754209,Cuttack,124.0,1133.0,3290.0,9.137096774193548,26.532258064516128,0.35765041640727924,Stress Zone,0.38069650323709625,0.38267127971014064,0.2783476459005577,0.03121037290476054,0.312
754210,Kendrapara,77.0,632.0,1706.0,8.207792207792208,22.155844155844157,-0.421576055576489,Exclusion Zone,0.3419770929458026,0.31955083564916115,0.20618344140782052,0.023118794744267066,0.267
754211,Kendrapara,266.0,2295.0,5326.0,8.62781954887218,20.022556390977442,1.3592319170126783,Stress Zone,0.35947750297371694,0.288782705888532,1.7422500798960834,0.1953538155890567,0.291
754212,Kendrapara,190.0,1687.0,3567.0,8.878947368421052,18.773684210526316,0.49391666182363264,Stress Zone,0.36994072615395407,0.2707703861558677,0.9587530025463654,0.10750239556084185,0.268
754213,Kendrapara,180.0,1365.0,2934.0,7.583333333333333,16.3,0.18252123457254346,Stress Zone,0.315959057261503,0.23509276308514782,0.8556612818424552,0.09594299818870831,0.232
754214,Jajpur,181.0,1115.0,2765.0,6.1602209944751385,15.276243093922652,0.09938406679144698,Stress Zone,0.2566651803872813,0.22032725144237322,0.8659704539128462,0.09709893792592168,0.207
754215,Kendrapara,284.0,2487.0,4878.0,8.757042253521126,17.176056338028168,1.1388446320071681,Stress Zone,0.36486155799846365,0.2477280087983563,1.927815177163122,0.2161607308588971,0.277
754216,Kendrapara,66.0,531.0,1026.0,8.045454545454545,15.545454545454545,-0.7560924703169956,Exclusion Zone,0.3352133055062099,0.2242100529144466,0.31958433418212184,0.035834131853613956,0.22
754217,Kendrapara,206.0,1764.0,3893.0,8.563106796116505,18.898058252427184,0.6542877665374638,Stress Zone,0.3567812506194119,0.2725642166568826,1.1236997556726218,0.1259974313562555,0.269
754218,Kendrapara,56.0,528.0,1292.0,9.428571428571429,23.071428571428573,-0.6252375198449739,Exclusion Zone,0.39284077449153904,0.3327561896428692,0.4226760548860321,0.04739352922574749,0.294
754219,Kendrapara,113.0,555.0,2444.0,4.911504424778761,21.628318584070797,-0.05852735840223332,Stress Zone,0.20463749113698435,0.3119424034855862,0.16494675312625642,0.01849503579541365,0.221
754220,Kendrapara,184.0,1838.0,5668.0,9.98913043478261,30.804347826086957,1.527473996190992,Stress Zone,0.41619642659816714,0.44428707027427905,0.8968979701240193,0.10056675713756173,0.367
754221,Cuttack,121.0,482.0,2806.0,3.9834710743801653,23.1900826446281,0.1195534388566834,Stress Zone,0.16597104597225804,0.33446752178518724,0.24742012968938462,0.027742553693120477,0.223
754222,Kendrapara,105.0,497.0,1184.0,4.733333333333333,11.276190476190477,-0.6783665974802308,Stable Zone,0.19721400497201505,0.16263501694000293,0.08247337656312821,0.009247517897706826,0.142
754223,Kendrapara,55.0,625.0,1578.0,11.363636363636363,28.69090909090909,-0.484543851292349,Exclusion Zone,0.47346512077148295,0.41380522046666285,0.4329852269564231,0.04854946896296084,0.359
754224,Kendrapara,321.0,2574.0,5662.0,8.018691588785046,17.638629283489095,1.524522380766811,Stress Zone,0.334098228773178,0.25439963774785596,2.3092545437675898,0.25893050113579114,0.279
754225,Kendrapara,148.0,1604.0,3862.0,10.837837837837839,26.094594594594593,0.6390377535125289,Stress Zone,0.45155776166984035,0.3763589168607365,0.5257677755899424,0.05895292659788102,0.335
754227,Kendrapara,76.0,782.0,2279.0,10.289473684210526,29.986842105263158,-0.13969678256720916,Stress Zone,0.4287102072501365,0.4324962924370777,0.21649261347821155,0.02427473448148042,0.35
754228,Kendrapara,28.0,249.0,659.0,8.892857142857142,23.535714285714285,-0.936632947096063,Exclusion Zone,0.3705202759408834,0.3394525216325863,0.7113328728569808,0.07975984186772136,0.297
754229,Kendrapara,3.0,2.0,9.0,0.6666666666666666,3.0,-1.2563912847156649,Exclusion Zone,0.027776620418593665,0.04326860670278794,0.9690621746167565,0.10865833529805521,0.052
754230,Kendrapara,0.0,2.0,9.0,0.0,0.0,-1.2563912847156649,Exclusion Zone,0.0,0.0,0.9999896908279295,0.11212615450969526,0.022
754231,Kendrapara,50.0,171.0,977.0,3.42,19.54,-0.7801973296144732,Exclusion Zone,0.14249406274738552,0.28182285832415876,0.48453108730837824,0.05432916764902761,0.195
754239,Kendrapara,49.0,198.0,1236.0,4.040816326530612,25.224489795918366,-0.6527859304706626,Exclusion Zone,0.1683603319249453,0.3638095094193598,0.49484025937876924,0.055485107386240955,0.244
754240,Kendrapara,56.0,473.0,1080.0,8.446428571428571,19.285714285714285,-0.729527931499367,Exclusion Zone,0.3519198604820037,0.27815532880363675,0.4226760548860321,0.04739352922574749,0.254
754243,Kendrapara,0.0,12.0,21.0,0.0,0.0,-1.250488053867303,Exclusion Zone,0.0,0.0,0.9999896908279295,0.11212615450969526,0.022
754244,Kendrapara,45.0,414.0,947.0,9.2,21.044444444444444,-0.7949554067353779,Exclusion Zone,0.3833173617765926,0.3035212633151124,0.5360769476603334,0.06010886633509438,0.279
754245,Kendrapara,96.0,680.0,1644.0,7.083333333333333,17.125,-0.4520760816263587,Exclusion Zone,0.2951265919475577,0.2469916299284145,0.010309172070391026,0.0011559397372133532,0.212
754246,Kendrapara,110.0,1136.0,2563.0,10.327272727272728,23.3,1.3014177355329476e-05,Stress Zone,0.43028510175712376,0.33605284539165303,0.13401923691508336,0.015027216583773595,0.3
754248,Kendrapara,166.0,891.0,2552.0,5.367469879518072,15.373493975903614,-0.005398280766976394,Stress Zone,0.22363526017741228,0.22172988816368439,0.7113328728569808,0.07975984186772136,0.194
754250,Kendrapara,121.0,837.0,2403.0,6.917355371900826,19.859504132231404,-0.07869673046746974,Stress Zone,0.28821113169871365,0.2864310245366375,0.24742012968938462,0.027742553693120477,0.235
754251,Kendrapara,0.0,15.0,11.0,0.0,0.0,-1.2554074129076045,Exclusion Zone,0.0,0.0,0.9999896908279295,0.11212615450969526,0.022
754253,Kendrapara,22.0,182.0,323.0,8.272727272727273,14.681818181818182,-1.1019234108501956,Exclusion Zone,0.3446826079216396,0.21175393886364402,0.773187905279327,0.0866954802910015,0.227
754282,Cuttack,0.0,3.0,3.0,0.0,0.0,-1.2593429001398457,Exclusion Zone,0.0,0.0,0.9999896908279295,0.11212615450969526,0.022
754285,Cuttack,1.0,4.0,9.0,4.0,9.0,-1.2563912847156649,Exclusion Zone,0.166659722511562,0.12980582010836383,0.9896805187575385,0.11097021477248191,0.137
754286,Cuttack,0.0,0.0,1.0,0.0,0.0,-1.260326771947906,Exclusion Zone,0.0,0.0,0.9999896908279295,0.11212615450969526,0.022
754288,Cuttack,1.0,6.0,8.0,6.0,8.0,-1.2568832206196952,Exclusion Zone,0.249989583767343,0.11538295120743451,0.9896805187575385,0.11097021477248191,0.155
754289,Kendrapara,34.0,364.0,1010.0,10.705882352941176,29.705882352941178,-0.763963444781478,Exclusion Zone,0.44605984554565126,0.4284440467629002,0.6494778404346346,0.07282420344444125,0.363
754290,Cuttack,39.0,335.0,882.0,8.58974358974359,22.615384615384617,-0.8269312404973381,Exclusion Zone,0.3578910707780338,0.32617872745178605,0.5979319800826796,0.06704450475837449,0.284
754292,Jajpur,95.0,731.0,2187.0,7.6947368421052635,23.021052631578947,-0.1849548857379836,Stress Zone,0.320600676726189,0.3320296240666569,0.020618344140782053,0.0023118794744267064,0.263
754293,Cuttack,45.0,435.0,1185.0,9.666666666666666,26.333333333333332,-0.6778746615762006,Exclusion Zone,0.4027609960696082,0.3798022143911386,0.5360769476603334,0.06010886633509438,0.323
754294,Jagatsinghpur,41.0,253.0,1054.0,6.170731707317073,25.70731707317073,-0.7423182650041511,Exclusion Zone,0.25710310850869017,0.3707732639409633,0.5773136359418974,0.06473262528394778,0.275
754295,Cuttack,24.0,109.0,535.0,4.541666666666667,22.291666666666668,-0.9976329991958025,Exclusion Zone,0.18922822660166938,0.3215097859165493,0.7525695611385449,0.08438360081657478,0.234
754296,Jajpur,57.0,368.0,1299.0,6.456140350877193,22.789473684210527,-0.6217939685167627,Exclusion Zone,0.26899463984322286,0.328689591268547,0.41236688281564104,0.04623758948853413,0.254
754297,Cuttack,0.0,3.0,4.0,0.0,0.0,-1.2588509642358157,Exclusion Zone,0.0,0.0,0.9999896908279295,0.11212615450969526,0.022
754298,Cuttack,6.0,6.0,20.0,1.0,3.3333333333333335,-1.2509799897713332,Exclusion Zone,0.0416649306278905,0.04807622966976438,0.9381346584055834,0.10519051608641515,0.058
754311,Kendrapara,0.0,0.0,2.0,0.0,0.0,-1.259834836043876,Exclusion Zone,0.0,0.0,0.9999896908279295,0.11212615450969526,0.022
755001,Jajpur,91.0,625.0,1315.0,6.868131868131868,14.45054945054945,-0.6139229940522802,Exclusion Zone,0.28616023782891825,0.20841838027167084,0.061855032422346155,0.006935638423280119,0.191
755003,Jajpur,128.0,1071.0,2610.0,8.3671875,20.390625,0.023134001666772694,Stress Zone,0.34861828673805256,0.2940913111830118,0.31958433418212184,0.035834131853613956,0.259
755004,Jajpur,138.0,723.0,3242.0,5.239130434782608,23.492753623188406,0.33403749301383173,Stress Zone,0.2182880061156872,0.33883290562907853,0.4226760548860321,0.04739352922574749,0.244
755005,Jajpur,200.0,1526.0,4063.0,7.63,20.315,0.7379168702225903,Stress Zone,0.3179034206908045,0.293000581722379,1.0618447232502757,0.11906179293297539,0.266
755006,Jajpur,130.0,627.0,2423.0,4.823076923076923,18.638461538461538,-0.0688580123868666,Stress Zone,0.20095316541297956,0.26882008728424406,0.34020267832290385,0.03814601132804066,0.202
755007,Jajpur,249.0,1600.0,4401.0,6.42570281124498,17.674698795180724,0.9041912057847834,Stress Zone,0.26772646186596305,0.25491986358630486,1.566994154699436,0.1757028400564297,0.243
755008,Jajpur,245.0,1379.0,5226.0,5.628571428571429,21.33061224489796,1.3100383266096627,Stress Zone,0.23451403810555513,0.3076486239847208,1.525757466417872,0.17107908110757628,0.258
755009,Jajpur,283.0,1940.0,5081.0,6.855123674911661,17.954063604240282,1.2387076205252898,Stress Zone,0.2856182523608041,0.258949105602904,1.9175060050927308,0.2150047911216837,0.258
755010,Jajpur,41.0,211.0,832.0,5.146341463414634,20.29268292682927,-0.8515280356988459,Exclusion Zone,0.21442196006060724,0.2926787055017851,0.5773136359418974,0.06473262528394778,0.224
755011,Jajpur,174.0,1200.0,3724.0,6.896551724137931,21.402298850574713,0.5711505987563673,Stress Zone,0.2873443491578655,0.3086825505003492,0.793806249420109,0.0890073597654282,0.258
755012,Jajpur,90.0,719.0,1806.0,7.988888888888889,20.066666666666666,-0.3723824651734733,Exclusion Zone,0.3328565013494808,0.28941890261198155,0.07216420449273718,0.008091578160493473,0.246
755013,Jajpur,115.0,877.0,2415.0,7.626086956521739,21.0,-0.07279349961910786,Stress Zone,0.3177403840057389,0.3028802469195156,0.1855650972670385,0.02080691526984036,0.251
755014,Jajpur,158.0,1208.0,2669.0,7.6455696202531644,16.89240506329114,0.05215822000455194,Stress Zone,0.31855212783855524,0.24363694364924265,0.6288594962938526,0.07051232397001456,0.231
755015,Jajpur,93.0,751.0,1786.0,8.075268817204302,19.204301075268816,-0.38222118325407645,Exclusion Zone,0.3364555150703846,0.27698111674257797,0.041236688281564106,0.004623758948853413,0.24
755016,Jajpur,186.0,972.0,3829.0,5.225806451612903,20.586021505376344,0.6228038686795337,Stress Zone,0.21773286328123423,0.2969094893637545,0.9175163142648014,0.10287863661198846,0.234
755017,Jajpur,124.0,914.0,2446.0,7.370967741935484,19.725806451612904,-0.05754348659417301,Stress Zone,0.30711085962816065,0.2845027204167186,0.2783476459005577,0.03121037290476054,0.241
755018,Jajpur,269.0,2051.0,4664.0,7.62453531598513,17.33828996282528,1.0335703485447145,Stress Zone,0.3176757350104216,0.25006788310012756,1.7731775961072564,0.19882163480069676,0.26
755019,Jajpur,290.0,2596.0,6116.0,8.951724137931034,21.089655172413792,1.7478612811965022,Stress Zone,0.3729729652069094,0.3041733317175299,1.9896702095854681,0.2230963692821772,0.309
755020,Jajpur,23.0,107.0,287.0,4.6521739130434785,12.478260869565217,-1.1196331033952813,Exclusion Zone,0.19383250335583843,0.17997232063333535,0.762878733208936,0.08553954055378814,0.165
755022,Jajpur,115.0,893.0,2130.0,7.765217391304348,18.52173913043478,-0.21299523226770253,Stable Zone,0.32353724391918454,0.26713661529547333,0.1855650972670385,0.02080691526984036,0.235
755023,Jajpur,213.0,1728.0,4572.0,8.112676056338028,21.464788732394368,0.9883122453739401,Stress Zone,0.33801408509387226,0.30958383387346866,1.1958639601653591,0.13408900951674899,0.283
755024,Jajpur,56.0,606.0,1543.0,10.821428571428571,27.553571428571427,-0.5017616079334045,Exclusion Zone,0.45087407072324365,0.3974015484666773,0.4226760548860321,0.04739352922574749,0.343
755025,Jajpur,135.0,1157.0,2306.0,8.57037037037037,17.081481481481482,-0.12641451315839494,Stress Zone,0.3570838869368097,0.24636396804105926,0.391748538674859,0.04392571001410742,0.239
755026,Jajpur,227.0,2237.0,5798.0,9.854625550660794,25.54185022026432,1.5914256637149122,Stress Zone,0.4105922899321192,0.3683867572140448,1.3401923691508335,0.15027216583773595,0.337
755027,Jajpur,120.0,834.0,2402.0,6.95,20.016666666666666,-0.0791886663714999,Stress Zone,0.289571267863839,0.2886977591669351,0.23711095761899362,0.026586613955907126,0.237
755028,Jajpur,80.0,610.0,1650.0,7.625,20.625,-0.4491244662021777,Exclusion Zone,0.3176950960376651,0.2974716710816671,0.17525592519664746,0.019650975532627006,0.248
755031,Jajpur,0.0,25.0,42.0,0.0,0.0,-1.2401573998826698,Exclusion Zone,0.0,0.0,0.9999896908279295,0.11212615450969526,0.022
755032,Jajpur,0.0,8.0,9.0,0.0,0.0,-1.2563912847156649,Exclusion Zone,0.0,0.0,0.9999896908279295,0.11212615450969526,0.022
755033,Jajpur,0.0,20.0,23.0,0.0,0.0,-1.2495041820592427,Exclusion Zone,0.0,0.0,0.9999896908279295,0.11212615450969526,0.022
755036,Jajpur,77.0,519.0,1426.0,6.740259740259741,18.51948051948052,-0.5593181087049328,Exclusion Zone,0.2808324544918854,0.26710403964578183,0.20618344140782052,0.023118794744267066,0.222
755037,Jajpur,0.0,10.0,14.0,0.0,0.0,-1.253931605195514,Exclusion Zone,0.0,0.0,0.9999896908279295,0.11212615450969526,0.022
755039,Jajpur,0.0,11.0,14.0,0.0,0.0,-1.253931605195514,Exclusion Zone,0.0,0.0,0.9999896908279295,0.11212615450969526,0.022
755041,Jajpur,0.0,1.0,0.0,0.0,0.0,-1.2608187078519364,Exclusion Zone,0.0,0.0,0.9999896908279295,0.11212615450969526,0.022
755043,Jajpur,174.0,1098.0,3084.0,6.310344827586207,17.724137931034484,0.256311620177067,Stress Zone,0.26292007947944696,0.2556329177612989,0.793806249420109,0.0890073597654282,0.224
755044,Jajpur,83.0,334.0,1335.0,4.024096385542169,16.08433734939759,-0.6040842759716771,Exclusion Zone,0.16766369674355938,0.2319822889486823,0.14432840898547436,0.016183156320986946,0.17
755045,Jajpur,0.0,0.0,1.0,0.0,0.0,-1.260326771947906,Exclusion Zone,0.0,0.0,0.9999896908279295,0.11212615450969526,0.022
755046,Jajpur,0.0,13.0,23.0,0.0,0.0,-1.2495041820592427,Exclusion Zone,0.0,0.0,0.9999896908279295,0.11212615450969526,0.022
755047,Jajpur,0.0,3.0,12.0,0.0,0.0,-1.2549154770035744,Exclusion Zone,0.0,0.0,0.9999896908279295,0.11212615450969526,0.022
755049,Jajpur,43.0,366.0,1334.0,8.511627906976743,31.023255813953487,-0.6045762118757072,Exclusion Zone,0.35463638627460287,0.44744435148464423,0.5566952918011154,0.06242074580952108,0.343
755050,Jajpur,20.0,74.0,331.0,3.7,16.55,-1.0979879236179544,Exclusion Zone,0.15416024332319486,0.23869848031038016,0.793806249420109,0.0890073597654282,0.183
755061,Kendrapara,93.0,630.0,2268.0,6.774193548387097,24.387096774193548,-0.1451080775115409,Stress Zone,0.2822463042534518,0.3517318996484697,0.041236688281564106,0.004623758948853413,0.261
755062,Jajpur,0.0,1.0,1.0,0.0,0.0,-1.260326771947906,Exclusion Zone,0.0,0.0,0.9999896908279295,0.11212615450969526,0.022
756001,Balasore,108.0,967.0,2474.0,8.953703703703704,22.90740740740741,-0.04376928128132862,Stress Zone,0.3730554436775011,0.3303905338972141,0.11340089277430129,0.012715337109346886,0.28
756002,Balasore,210.0,1404.0,4060.0,6.685714285714286,19.333333333333332,0.7364410625104999,Stress Zone,0.2785598219121822,0.2788421320846334,1.164936443954186,0.13062119030510894,0.249
756003,Balasore,170.0,1260.0,3497.0,7.411764705882353,20.570588235294117,0.45948114854152167,Stress Zone,0.3088106623008355,0.2966868973326459,0.7525695611385449,0.08438360081657478,0.258
756018,Balasore,7.0,35.0,64.0,5.0,9.142857142857142,-1.2293348099940062,Exclusion Zone,0.2083246531394525,0.13186622995135372,0.9278254863351924,0.1040345763492018,0.149
756019,Balasore,292.0,1759.0,4086.0,6.023972602739726,13.993150684931507,0.749231396015284,Stress Zone,0.2509884005974637,0.20182137783971635,2.0102885537262503,0.2254082487566039,0.221
756020,Balasore,142.0,1258.0,3375.0,8.859154929577464,23.767605633802816,0.39946496824984257,Stress Zone,0.3691160755625792,0.34279706014532696,0.4639127431675962,0.0520172881746009,0.293
756021,Balasore,95.0,702.0,1964.0,7.389473684210526,20.673684210526314,-0.29465659233670854,Exclusion Zone,0.307881908429254,0.29817383706763334,0.020618344140782053,0.0023118794744267064,0.242
756022,Balasore,33.0,163.0,721.0,4.9393939393939394,21.848484848484848,-0.9061329210461934,Exclusion Zone,0.20579950582867126,0.3151178326536374,0.6597870125050257,0.0739801431816546,0.234
756023,Balasore,180.0,465.0,2227.0,2.5833333333333335,12.372222222222222,-0.1652774495767773,Stress Zone,0.10763440412205047,0.17844293912427545,0.8556612818424552,0.09594299818870831,0.141
